Remodel date of property,Type Of Dwelling,General Zone Classification,Linear Feet of Street,Plot size in square feet,Type of road,Type of Alley,Shape of Property,Flatness of Property,Types of Utilities Available,Plot Configuration,Slope of Property,Locations within Ames City limits,Proximity to various conditions,Overall Rating(Material & Finishing),OverallCond,Original construction date,Type of Roof,Material used in Roof,Exterior Covering on the House,Masonry veneer type,Masonry veneer area in square feet,Evaluation of Quality of material on Exterior,Evaluation present condition of material on Exterior,Type of Foundation,Evaluation of hight of basement,Evaluation of condition of Basement,Exposure Walkout or garden-level walls,Basement Finished area rating,Finished square feet area in basement,"Basement Finished area rating,if multiple types","Finished square feet area in basement,type 2",Unfinished Basement area in square feet,Total Basement area in square feet,Type of heating,Heating Quality and Condition,Central Air Conditioning,Electrical System,Area of 1st Floor in Square Feet,Area of 2nd Floor in Square Feet,Total living area in square feet,Full Bathrooms,Half Bathrooms,Bedrooms(Excluded Basement Bedrooms),Kitchens,Kitchen Quality,Total Rooms(Excluded Bathrooms),Number of Fireplaces,Fireplace Quality,Garage location,The Year of Garage Built,Interior finish of the garage,Car Parking capacity in Garage,Size of garage in square feet,Garage quality,Garage condition,Paved driveway,Wood deck area in square feet,Open porch area in square feet,Enclosed porch area in square feet,Three-season porch area in square feet,Screen porch area in square feet,Month and Year of sold,YrSold,Type of Sale,Condition of Sale,Sale Price,PricePerSqFt,Age of Property when sold(in years),TotalBathroom,living_to_lot_ratio,cluster
1997.0,2-STORY 1946 & NEWER,Residential Low-Density,57.0,9491.0,Paved,None,Slightly Irregular,Hillside,All Public Utilities,Inside Plot,Gentle Slope,Gilbert,Normal,Above Average,5.0,1997.0,Gable,Standard (Composite) Shingle,Vinyl Siding,None,180.73137335812217,Average/Typical,Average/Typical,Poured Contrete,Typical (80-89 inches),Typical - slight dampness allowed,Average Exposure,Unfinished,0.0,Unfinished,0.0,916.0,916.0,Gas forced warm air furnace,Good,Yes,Standard Circuit Breakers & Romex,916.0,684.0,1600.0,2.0,1.0,3.0,1.0,Average/Typical,7.0,1.0,Average - Prefabricated Fireplace in the main living area or Masonry Fireplace in the basement,Attached to the home,2005.0,Finished,2.0,460.0,Typical/Average,Typical/Average,Paved,100.0,38.0,0.0,0.0,0.0,August 2007,2007.0,Warranty Deed - Conventional,Normal Sale,169000.0,105.625,10.0,3.0,0.16858076072068276,2
1950.0,1-STORY 1945 & OLDER,Residential Medium-Density,60.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Corner Plot,Gentle Slope,Brookside,Normal,Above Average,5.0,1926.0,Gable,Standard (Composite) Shingle,Wood Siding,None,180.73137335812217,Average/Typical,Average/Typical,Brick & Tile,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Unfinished,0.0,Unfinished,0.0,960.0,960.0,Gas forced warm air furnace,Average/Typical,No,Standard Circuit Breakers & Romex,986.0,0.0,986.0,1.0,0.0,2.0,1.0,Average/Typical,5.0,1.0,Good - Masonry Fireplace on the main level,Detached from home,2005.0,Unfinished,1.0,180.0,Typical/Average,Typical/Average,Paved,0.0,25.0,0.0,0.0,0.0,May 2007,2007.0,Warranty Deed - Conventional,Normal Sale,102000.0,103.44827586206897,81.0,1.0,0.10388789379412075,1
1950.0,1-1/2 STORY FINISHED ALL AGES,Residential Low-Density,80.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,North Ames,Normal,Above Average,5.0,1950.0,Gable,Standard (Composite) Shingle,Vinyl Siding,None,180.73137335812217,Average/Typical,Average/Typical,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Below Average Living Quarters,280.0,Unfinished,0.0,752.0,1032.0,Gas forced warm air furnace,Average/Typical,Yes,Standard Circuit Breakers & Romex,1032.0,220.0,1252.0,1.0,0.0,3.0,1.0,Average/Typical,6.0,1.0,No Fireplace,Attached to the home,2005.0,Unfinished,1.0,288.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,April 2008,2008.0,Warranty Deed - Conventional,"Abnormal Sale -  trade, foreclosure, short sale",119000.0,95.0479233226837,58.0,1.0,0.13191444526393425,1
1996.0,1-1/2 STORY FINISHED ALL AGES,Residential Low-Density,54.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Sawyer,Adjacent to feeder street & Normal,Average,5.575342465753424,1971.267808219178,Gable,Standard (Composite) Shingle,Vinyl Siding,None,180.73137335812217,Average/Typical,Good,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Unfinished,0.0,Unfinished,0.0,780.0,780.0,Gas forced warm air furnace,Good,No,Standard Circuit Breakers & Romex,780.0,240.0,1020.0,1.0,0.0,2.0,1.0,Average/Typical,6.0,1.0,No Fireplace,Attached to the home,2005.0,No Garage,0.0,0.0,No Garage,No Garage,Dirt/Gravel,0.0,0.0,0.0,0.0,0.0,May 2010,2010.0,Warranty Deed - Conventional,Normal Sale,94000.0,92.15686274509804,38.73219178082195,1.0,0.10747023495943525,1
1977.0,1-STORY 1946 & NEWER ALL STYLES,Residential Low-Density,0.0,9491.0,Paved,None,Slightly Irregular,Near Flat Level,All Public Utilities,Inside Plot,Moderate Slope,Mitchell,Normal,Above Average,5.0,1977.0,Gable,Standard (Composite) Shingle,Plywood & Imitation Stucco,None,180.73137335812217,Average/Typical,Average/Typical,Poured Contrete,Typical (80-89 inches),Typical - slight dampness allowed,Good Exposure,Average Living Quarters,1567.0,Unfinished,0.0,0.0,1567.0,Gas forced warm air furnace,Average/Typical,Yes,Standard Circuit Breakers & Romex,1567.0,0.0,1567.0,2.0,0.0,2.0,1.0,Good,5.0,1.0,Average - Prefabricated Fireplace in the main living area or Masonry Fireplace in the basement,Attached to the home,2005.0,Rough Finished,2.0,714.0,Typical/Average,Typical/Average,Paved,264.0,32.0,0.0,0.0,0.0,May 2009,2009.0,Warranty Deed - Conventional,Normal Sale,196000.0,125.07977026164646,32.0,2.0,0.16510378253081867,0
1950.0,1-STORY 1945 & OLDER,Residential Low-Density,98.0,9491.0,Paved,None,Slightly Irregular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Brookside,Normal,Average,5.0,1920.0,Gable,Standard (Composite) Shingle,Stucco,None,180.73137335812217,Average/Typical,Fair,Brick & Tile,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Below Average Living Quarters,645.0,Unfinished,0.0,270.0,915.0,Gas forced warm air furnace,Average/Typical,Yes,Standard Circuit Breakers & Romex,1167.0,0.0,1167.0,1.0,0.0,3.0,1.0,Average/Typical,6.0,1.0,Good - Masonry Fireplace on the main level,Detached from home,2005.0,Unfinished,2.0,495.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,May 2007,2007.0,Warranty Deed - Conventional,Normal Sale,144000.0,123.39331619537275,87.0,1.0,0.12295859235064799,1
1951.0,1-STORY 1946 & NEWER ALL STYLES,Residential Low-Density,60.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Corner Plot,Gentle Slope,North Ames,Normal,Average,7.0,1951.0,Gable,Standard (Composite) Shingle,Hard Board,None,180.73137335812217,Average/Typical,Average/Typical,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,Mimimum Exposure,Average Living Quarters,852.0,Unfinished,0.0,100.0,952.0,Gas forced warm air furnace,Average/Typical,Yes,Standard Circuit Breakers & Romex,952.0,0.0,952.0,1.0,0.0,2.0,1.0,Average/Typical,4.0,1.0,No Fireplace,Detached from home,2005.0,Unfinished,2.0,840.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,June 2008,2008.0,Court Officer Deed/Estate,"Abnormal Sale -  trade, foreclosure, short sale",139000.0,146.00840336134453,57.0,1.0,0.10030555262880624,1
1976.0,2-STORY 1946 & NEWER,Residential Low-Density,0.0,9491.0,Paved,None,Slightly Irregular,Near Flat Level,All Public Utilities,Cul-De-Sac,Gentle Slope,Northwest Ames,"Near positive off-site feature--park, greenbelt, etc & Normal",Average,7.0,1976.0,Gable,Standard (Composite) Shingle,Plywood,Brick Face,210.6894270193207,Average/Typical,Good,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Average Living Quarters,381.0,Unfinished,0.0,399.0,780.0,Gas forced warm air furnace,Excellent,Yes,Standard Circuit Breakers & Romex,1088.0,780.0,1868.0,2.0,1.0,4.0,1.0,Good,9.0,1.0,Average - Prefabricated Fireplace in the main living area or Masonry Fireplace in the basement,Attached to the home,2005.0,Unfinished,2.0,484.0,Typical/Average,Typical/Average,Paved,94.2445205479452,96.0,0.0,0.0,0.0,October 2009,2009.0,Warranty Deed - Conventional,Normal Sale,197500.0,105.72805139186295,33.0,3.0,0.19681803814139712,2
2007.0,2-STORY 1946 & NEWER,Residential Low-Density,77.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,College Creek,Normal,Very Good,5.0,2006.0,Hip,Standard (Composite) Shingle,Vinyl Siding,Stone,210.6894270193207,Good,Average/Typical,Poured Contrete,Typical (80-89 inches),Typical - slight dampness allowed,Good Exposure,Good Living Quarters,1150.0,Unfinished,0.0,316.0,1466.0,Gas forced warm air furnace,Excellent,Yes,Standard Circuit Breakers & Romex,1466.0,1362.0,1509.6191780821919,3.0,0.0,4.0,1.0,Good,6.517808219178082,1.0,Average - Prefabricated Fireplace in the main living area or Masonry Fireplace in the basement,Built-In (Garage part of the house - typically has room above the garage),2005.0,Rough Finished,3.0,472.9801369863014,Typical/Average,Typical/Average,Paved,125.0,25.0,0.0,0.0,0.0,April 2007,2007.0,Home just constructed and sold,Home was not completed when last assessed,180921.19589041095,119.8455865672373,1.0,3.0,0.15905796839976735,2
1959.0,1-STORY 1946 & NEWER ALL STYLES,Residential Low-Density,0.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Sawyer,Normal,Average,5.575342465753424,1959.0,Gable,Standard (Composite) Shingle,Wood Siding & Plywood,None,180.73137335812217,Average/Typical,Average/Typical,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Good Living Quarters,288.0,Unfinished,0.0,718.0,1006.0,Gas forced warm air furnace,Average/Typical,Yes,Standard Circuit Breakers & Romex,1006.0,0.0,1006.0,1.0,0.0,3.0,1.0,Average/Typical,5.0,1.0,No Fireplace,Attached to the home,2005.0,No Garage,0.0,0.0,No Garage,No Garage,Paved,0.0,24.0,0.0,0.0,0.0,July 2008,2008.0,Warranty Deed - Conventional,Normal Sale,80000.0,79.52286282306163,49.0,1.0,0.10599515330312928,1
1950.0,2 FAMILY CONVERSION - ALL STYLES AND AGES,Residential Low-Density,60.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Edwards,Normal,Below Average,4.0,1941.0,Gable,Standard (Composite) Shingle,Metal Siding,None,180.73137335812217,Average/Typical,Fair,Brick & Tile,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Below Average Living Quarters,348.0,Unfinished,0.0,324.0,672.0,Gravity furnace,Fair,No,Standard Circuit Breakers & Romex,672.0,252.0,924.0,1.0,0.0,2.0,1.0,Fair,5.0,1.0,No Fireplace,Detached from home,2005.0,Unfinished,1.0,280.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,July 2010,2010.0,Warranty Deed - Conventional,Normal Sale,80000.0,86.58008658008659,69.0,1.0,0.0973553893161943,1
1950.0,1-1/2 STORY FINISHED ALL AGES,Residential Medium-Density,52.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Brookside,Normal,Average,6.0,1928.0,Gable,Standard (Composite) Shingle,Metal Siding,None,180.73137335812217,Average/Typical,Average/Typical,Brick & Tile,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Unfinished,0.0,Unfinished,0.0,1042.0,1042.0,Gas forced warm air furnace,Excellent,Yes,Standard Circuit Breakers & Romex,1042.0,534.0,1576.0,1.0,0.0,3.0,1.0,Average/Typical,8.0,1.0,Good - Masonry Fireplace on the main level,Detached from home,2005.0,Unfinished,1.0,225.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,August 2006,2006.0,Warranty Deed - Conventional,Sale between family members,149000.0,94.54314720812182,78.0,1.0,0.16605204930987252,1
1985.0,1-STORY 1946 & NEWER ALL STYLES,Residential Low-Density,0.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Sawyer West,Normal,Above Average,5.0,1985.0,Gable,Standard (Composite) Shingle,Wood Siding & Wood Shingles,Brick Face,210.6894270193207,Good,Average/Typical,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Good Living Quarters,1258.0,Unfinished,0.0,40.0,1298.0,Gas forced warm air furnace,Average/Typical,Yes,Standard Circuit Breakers & Romex,1298.0,0.0,1298.0,2.0,0.0,3.0,1.0,Good,5.0,1.0,Average - Prefabricated Fireplace in the main living area or Masonry Fireplace in the basement,Attached to the home,2005.0,Unfinished,2.0,403.0,Typical/Average,Typical/Average,Paved,165.0,26.0,0.0,0.0,0.0,May 2006,2006.0,Warranty Deed - Conventional,Normal Sale,180000.0,138.6748844375963,21.0,2.0,0.13676114213465387,0
1950.0,2-STORY 1945 & OLDER,Residential Low-Density,75.0,9491.0,Paved,None,Regular,Banked,All Public Utilities,Inside Plot,Gentle Slope,Crawford,Normal,Good,7.0,1941.0,Gable,Standard (Composite) Shingle,Metal Siding,None,180.73137335812217,Average/Typical,Average/Typical,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Average Rec Room,275.0,Unfinished,0.0,429.0,704.0,Gas forced warm air furnace,Excellent,Yes,Standard Circuit Breakers & Romex,860.0,704.0,1564.0,1.0,1.0,3.0,1.0,Fair,7.0,1.0,Good - Masonry Fireplace on the main level,Attached to the home,2005.0,Unfinished,1.0,234.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,July 2009,2009.0,Warranty Deed - Conventional,Normal Sale,174500.0,111.57289002557545,68.0,2.0,0.16478769360446738,1
1950.0,1-1/2 STORY FINISHED ALL AGES,Residential Medium-Density,0.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Old Town,Normal,Good,7.0,1926.0,Gable,Standard (Composite) Shingle,Wood Siding,None,180.73137335812217,Average/Typical,Average/Typical,Poured Contrete,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Unfinished,0.0,Unfinished,0.0,572.0,572.0,Gas forced warm air furnace,Average/Typical,Yes,Standard Circuit Breakers & Romex,572.0,539.0,1111.0,1.0,0.0,2.0,1.0,Average/Typical,5.0,1.0,Good - Masonry Fireplace on the main level,Detached from home,2005.0,Unfinished,1.0,288.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,August 2008,2008.0,Warranty Deed - Conventional,Normal Sale,116900.0,105.22052205220523,82.0,1.0,0.11705826572542409,1
1988.0,2-STORY 1945 & OLDER,Residential Medium-Density,50.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Old Town,Adjacent to arterial street & Normal,Good,5.575342465753424,1920.0,Hip,Standard (Composite) Shingle,Vinyl Siding,None,180.73137335812217,Average/Typical,Good,Poured Contrete,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Average Living Quarters,624.0,Unfinished,0.0,26.0,650.0,Gas forced warm air furnace,Excellent,Yes,Standard Circuit Breakers & Romex,832.0,650.0,1482.0,1.0,0.0,3.0,1.0,Average/Typical,7.0,1.0,No Fireplace,Detached from home,2005.0,Unfinished,2.0,324.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,July 2009,2009.0,Warranty Deed - Conventional,Normal Sale,143000.0,96.49122807017544,89.0,1.0,0.1561479296175324,1
1950.0,1-STORY 1946 & NEWER ALL STYLES,Residential Low-Density,57.0,9491.0,Paved,None,Slightly Irregular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,North Ames,Normal,Above Average,5.0,1950.0,Gable,Standard (Composite) Shingle,Brick Face,None,180.73137335812217,Average/Typical,Average/Typical,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Unfinished,0.0,Unfinished,0.0,932.0,932.0,Gas forced warm air furnace,Excellent,Yes,Standard Circuit Breakers & Romex,932.0,0.0,932.0,1.0,0.0,2.0,1.0,Good,4.0,1.0,Good - Masonry Fireplace on the main level,Attached to the home,2005.0,Unfinished,1.0,306.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,November 2007,2007.0,Warranty Deed - Conventional,Normal Sale,124000.0,133.04721030042919,57.0,1.0,0.0981982931197977,1
1959.0,1-STORY 1946 & NEWER ALL STYLES,Residential Low-Density,56.34518671420529,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Edwards,Normal,Average,4.0,1959.0,Gable,Standard (Composite) Shingle,Hard Board & Plywood,Brick Face,210.6894270193207,Average/Typical,Average/Typical,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Below Average Living Quarters,176.0,Unfinished,0.0,1290.0,1466.0,Gas forced warm air furnace,Average/Typical,Yes,Standard Circuit Breakers & Romex,1466.0,0.0,1466.0,1.0,1.0,3.0,1.0,Fair,6.0,1.0,Good - Masonry Fireplace on the main level,Attached to the home,2005.0,Finished,2.0,528.0,Typical/Average,Typical/Average,Paved,0.0,25.0,0.0,0.0,0.0,November 2006,2006.0,Warranty Deed - Conventional,Normal Sale,149900.0,102.25102319236017,47.0,2.0,0.15446212201032558,0
2004.0,1-STORY 1946 & NEWER ALL STYLES,Residential Low-Density,90.0,9491.0,Paved,None,Slightly Irregular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Crawford,Normal,Above Average,7.0,1956.0,Gable,Standard (Composite) Shingle,Stone,None,180.73137335812217,Average/Typical,Average/Typical,Poured Contrete,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Average Living Quarters,296.0,Good Living Quarters,0.0,230.0,1073.0,Gas forced warm air furnace,Excellent,Yes,Standard Circuit Breakers & Romex,1811.0,0.0,1811.0,1.0,0.0,2.0,1.0,Excellent,6.0,1.0,Good - Masonry Fireplace on the main level,Attached to the home,2005.0,Finished,2.0,470.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,July 2006,2006.0,Warranty Deed - Conventional,"Abnormal Sale -  trade, foreclosure, short sale",230000.0,127.00165654334621,50.0,1.0,0.1908123485407228,0
2007.0,1-STORY 1945 & OLDER,Residential Medium-Density,0.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Corner Plot,Gentle Slope,Iowa DOT and Rail Road,Normal,Above Average,5.575342465753424,1930.0,Gable,Standard (Composite) Shingle,Wood Siding,None,180.73137335812217,Good,Good,Brick & Tile,Typical (80-89 inches),Typical - slight dampness allowed,Average Exposure,Average Living Quarters,538.0,Unfinished,0.0,278.0,816.0,Gas forced warm air furnace,Excellent,Yes,Standard Circuit Breakers & Romex,816.0,0.0,816.0,1.0,0.0,2.0,1.0,Average/Typical,5.0,1.0,No Fireplace,Detached from home,2005.0,Unfinished,1.0,432.0,Typical/Average,Typical/Average,Paved,0.0,0.0,0.0,0.0,0.0,June 2008,2008.0,Warranty Deed - Conventional,Normal Sale,120500.0,147.67156862745097,78.0,1.0,0.0859761879675482,1
1988.0,2-STORY 1946 & NEWER,Residential Low-Density,0.0,9491.0,Paved,None,Slightly Irregular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,North Ames,Normal,Good,6.0,1965.0,Gable,Standard (Composite) Shingle,Vinyl Siding,Stone,210.6894270193207,Average/Typical,Average/Typical,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,Good Exposure,Average Living Quarters,454.0,Unfinished,0.0,410.0,864.0,Gas forced warm air furnace,Average/Typical,Yes,Standard Circuit Breakers & Romex,902.0,918.0,1820.0,1.0,2.0,4.0,1.0,Good,8.0,1.0,Good - Masonry Fireplace on the main level,Attached to the home,2005.0,Unfinished,2.0,492.0,Typical/Average,Typical/Average,Paved,60.0,84.0,0.0,0.0,0.0,May 2008,2008.0,Warranty Deed - Conventional,Normal Sale,201800.0,110.87912087912088,43.0,3.0,0.19176061531977662,2
2004.0,1-STORY 1946 & NEWER ALL STYLES,Residential Low-Density,90.0,9491.0,Paved,None,Slightly Irregular,Near Flat Level,All Public Utilities,Corner Plot,Gentle Slope,Veenker,Normal,Average,5.575342465753424,1976.0,Gable,Standard (Composite) Shingle,Plywood,None,180.73137335812217,Good,Good,Cinder Block,Typical (80-89 inches),Typical - slight dampness allowed,Good Exposure,Average Living Quarters,1157.0,Unfinished,0.0,280.0,1437.0,Gas forced warm air furnace,Average/Typical,Yes,Standard Circuit Breakers & Romex,1437.0,0.0,1437.0,2.0,0.0,3.0,1.0,Good,6.0,1.0,Fair - Prefabricated Fireplace in the basement,Attached to the home,2005.0,Rough Finished,2.0,528.0,Typical/Average,Typical/Average,Paved,0.0,21.0,0.0,0.0,0.0,July 2007,2007.0,Warranty Deed - Conventional,Normal Sale,218000.0,151.70494084899096,31.0,2.0,0.1514065957222632,0
1999.0,SPLIT OR MULTI-LEVEL,Residential Low-Density,85.0,9491.0,Paved,None,Regular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,North Ames,Normal,Average,5.575342465753424,1965.0,Gable,Standard (Composite) Shingle,Brick Face,None,180.73137335812217,Average/Typical,Good,Poured Contrete,Typical (80-89 inches),Typical - slight dampness allowed,Good Exposure,Average Living Quarters,633.0,Unfinished,0.0,586.0,1219.0,Gas forced warm air furnace,Good,Yes,Standard Circuit Breakers & Romex,1265.0,0.0,1265.0,2.0,0.0,3.0,1.0,Good,6.0,1.0,Good - Masonry Fireplace on the main level,Attached to the home,2005.0,Rough Finished,2.0,502.0,Typical/Average,Typical/Average,Paved,0.0,92.0,0.0,0.0,0.0,October 2008,2008.0,Warranty Deed - Conventional,Normal Sale,179900.0,142.21343873517787,43.0,2.0,0.1332841639447898,0
2008.0,1-STORY PUD (Planned Unit Development) - 1946 & NEWER,Residential Low-Density,34.0,9491.0,Paved,None,Slightly Irregular,Near Flat Level,All Public Utilities,Inside Plot,Gentle Slope,Northridge Heights,Normal,Good,5.0,2007.0,Gable,Standard (Composite) Shingle,Vinyl Siding,Stone,210.6894270193207,Good,Average/Typical,Poured Contrete,Typical (80-89 inches),Typical - slight dampness allowed,No Exposure,Good Living Quarters,904.0,Unfinished,0.0,410.0,1314.0,Gas forced warm air furnace,Excellent,Yes,Standard Circuit Breakers & Romex,1314.0,0.0,1314.0,2.0,0.0,2.0,1.0,Good,6.0,1.0,Good - Masonry Fireplace on the main level,Attached to the home,2005.0,Rough Finished,2.0,626.0,Typical/Average,Typical/Average,Paved,172.0,62.0,0.0,0.0,0.0,July 2009,2009.0,Warranty Deed - Conventional,Normal Sale,230000.0,175.0380517503805,2.0,2.0,0.1384469497418607,0
